id|atm_id|trans_date|bal
3282|7|2003-04-21|1729
3283|7|2003-04-22|1946
3284|7|2003-04-23|1929
3285|7|2003-04-24|2075
3286|7|2003-04-25|2224
3287|7|2003-04-26|2390
3288|7|2003-04-27|2028
3289|7|2003-04-28|1772
3290|7|2003-04-29|1963
3291|7|2003-04-30|1850
3292|7|2003-05-01|1823
3293|7|2003-05-02|2565
3294|7|2003-05-03|2126
3295|7|2003-05-04|1886
3296|7|2003-05-05|1746
3297|7|2003-05-06|1952
3298|7|2003-05-07|2203
3299|7|2003-05-08|1979
3300|7|2003-05-09|2026
3301|7|2003-05-10|2212
3302|7|2003-05-11|1819
3303|7|2003-05-12|1762
3304|7|2003-05-13|2080
3305|7|2003-05-14|1954
3306|7|2003-05-15|2190
3307|7|2003-05-16|2617
3308|8|2003-11-01|45223
3309|8|2003-11-02|49448
3310|8|2003-11-03|50715
3311|8|2003-11-04|53111
3312|8|2003-11-05|52788
3313|8|2003-11-06|56546
3314|8|2003-11-07|48001
3315|8|2003-11-08|42963
3316|8|2003-11-09|48542
3317|8|2003-11-10|50377
3318|8|2003-11-11|52410
3319|8|2003-11-12|52988
3320|8|2003-11-13|56136
3321|8|2003-11-14|48243
3322|8|2003-11-15|41176
3323|8|2003-11-16|49077
3324|8|2003-11-17|50565
3325|8|2003-11-18|52138
3326|8|2003-11-19|53843
3327|8|2003-11-20|57529
3328|8|2003-11-21|49776
3329|8|2003-11-22|43482
3330|8|2003-11-23|50744
3331|8|2003-11-24|53403
3332|8|2003-11-25|54154
3333|8|2003-11-26|54413
3334|8|2003-11-27|57722
3335|8|2003-11-28|50889
3336|8|2003-11-29|44681
3337|8|2003-11-30|49501
3338|8|2003-12-01|50835
3339|8|2003-12-02|54106
3340|8|2003-12-03|54305
3341|8|2003-12-04|56655
3342|8|2003-12-05|47666
3343|8|2003-12-06|41952
3344|8|2003-12-07|51114
3345|8|2003-12-08|52093
3346|8|2003-12-09|53192
3347|8|2003-12-10|55009
3348|8|2003-12-11|57406
3349|8|2003-12-12|49018
3350|8|2003-12-13|42122
3351|8|2003-12-14|50416
3352|8|2003-12-15|51314
3353|8|2003-12-16|54895
3354|8|2003-12-17|55160
3355|8|2003-12-18|58306
3356|8|2003-12-19|50178
3357|8|2003-12-20|38911
3358|8|2003-12-21|47831
3359|8|2003-12-22|47107
3360|8|2003-12-23|40704
3361|8|2003-12-24|40633
3362|8|2003-12-25|41247
3363|8|2003-12-26|45007
3364|8|2003-12-27|36302
3365|8|2003-12-28|42508
3366|8|2003-12-29|42280
3367|8|2003-12-30|35690
3368|8|2003-12-31|24641
3369|8|2004-01-01|30673
3370|8|2004-01-02|42333
3371|8|2004-01-03|34057
3372|8|2004-01-04|42254
3373|8|2004-01-05|44279
3374|8|2004-01-06|46331
3375|8|2004-01-07|46967
3376|8|2004-01-08|51582
3377|8|2004-01-09|44385
3378|8|2004-01-10|36681
3379|8|2004-01-11|45941
3380|8|2004-01-12|47708
3381|8|2004-01-13|50884
3382|8|2004-01-14|50642
3383|8|2004-01-15|53773
3384|8|2004-01-16|44657
3385|8|2004-01-17|37379
3386|8|2004-01-18|47859
3387|8|2004-01-19|46824
3388|8|2004-01-20|51424
3389|8|2004-01-21|52617
3390|8|2004-01-22|56896
3391|8|2004-01-23|47280
3392|8|2004-01-24|37625
3393|8|2004-01-25|44929
3394|8|2004-01-26|42141
3395|8|2004-01-27|45380
3396|8|2004-01-28|43234
3397|8|2004-01-29|52931
3398|8|2004-01-30|47522
3399|8|2004-01-31|39314
3400|8|2004-02-01|46624
3401|8|2004-02-02|47841
3402|8|2004-02-03|50042
3403|8|2004-02-04|50340
3404|8|2004-02-05|54804
3405|8|2004-02-06|46073
3406|8|2004-02-07|34516
3407|8|2004-02-08|46525
3408|8|2004-02-09|48509
3409|8|2004-02-10|48722
3410|8|2004-02-11|50677
3411|8|2004-02-12|54492
3412|8|2004-02-13|47278
3413|8|2004-02-14|39679
3414|8|2004-02-15|47998
3415|8|2004-02-16|50736
3416|8|2004-02-17|49822
3417|8|2004-02-18|52834
3418|8|2004-02-19|58041
3419|8|2004-02-20|52525
3420|8|2004-02-21|42362
3421|8|2004-02-22|43031
3422|8|2004-02-23|46281
3423|8|2004-02-24|52100
3424|8|2004-02-25|51515
3425|8|2004-02-26|57639
3426|8|2004-02-27|51133
3427|8|2004-02-28|41919
3428|8|2004-02-29|49636
3429|8|2004-03-01|49303
3430|8|2004-03-02|52906
3431|8|2004-03-03|54133
3432|8|2004-03-04|56945
3433|8|2004-03-05|51502
3434|8|2004-03-06|43364
3435|8|2004-03-07|50092
3436|8|2004-03-08|51485
3437|8|2004-03-09|53008
3438|8|2004-03-10|53370
3439|8|2004-03-11|58985
3440|8|2004-03-12|51847
3441|8|2004-03-13|42918
3442|8|2004-03-14|48508
3443|8|2004-03-15|52156
3444|8|2004-03-16|54623
3445|8|2004-03-17|52968
3446|8|2004-03-18|56043
3447|8|2004-03-19|50986
3448|8|2004-03-20|43343
3449|8|2004-03-21|49464
3450|8|2004-03-22|51555
3451|8|2004-03-23|53032
3452|8|2004-03-24|54787
3453|8|2004-03-25|59472
3454|8|2004-03-26|53648
3455|8|2004-03-27|45888
3456|8|2004-03-28|52010
3457|8|2004-03-29|52999
3458|8|2004-03-30|56036
3459|8|2004-03-31|55780
3460|8|2004-04-01|58263
3461|8|2004-04-02|53923
3462|8|2004-04-03|44268
3463|8|2004-04-04|52774
3464|8|2004-04-05|54348
3465|8|2004-04-06|57899
3466|8|2004-04-07|58883
3467|8|2004-04-08|39982
3468|8|2004-04-09|44432
3469|8|2004-04-10|42576
3470|8|2004-04-11|33535
3471|8|2004-04-12|52512
3472|8|2004-04-13|48521
3473|8|2004-04-14|53317
3474|8|2004-04-15|54246
3475|8|2004-04-16|48332
3476|8|2004-04-17|42286
3477|8|2004-04-18|51361
3478|8|2004-04-19|52241
3479|8|2004-04-20|53818
3480|8|2004-04-21|54304
3481|8|2004-04-22|55684
3482|8|2004-04-23|49891
3483|8|2004-04-24|44660
3484|8|2004-04-25|50599
3485|8|2004-04-26|51828
3486|8|2004-04-27|54308
3487|8|2004-04-28|52421
3488|8|2004-04-29|57301
3489|8|2004-04-30|49613
3490|8|2004-05-01|46522
3491|8|2004-05-02|50300
3492|8|2004-05-03|51961
3493|8|2004-05-04|53574
3494|8|2004-05-05|54265
3495|8|2004-05-06|56024
3496|8|2004-05-07|51927
3497|8|2004-05-08|45129
3498|8|2004-05-09|50309
3499|8|2004-05-10|52172
3500|8|2004-05-11|54256
3501|8|2004-05-12|52975
3502|8|2004-05-13|57373
3503|8|2004-05-14|51177
3504|8|2004-05-15|46552
3505|8|2004-05-16|48619
3506|8|2004-05-17|51421
3507|8|2004-05-18|58307
3508|8|2004-05-19|41807
3509|8|2004-05-20|49742
3510|8|2004-05-21|45227
3511|8|2004-05-22|46171
3512|8|2004-05-23|51527
3513|8|2004-05-24|51474
3514|8|2004-05-25|53556
3515|8|2004-05-26|54816
3516|8|2004-05-27|59376
3517|8|2004-05-28|50265
3518|8|2004-05-29|41227
3519|8|2004-05-30|40918
3520|8|2004-05-31|52726
3521|8|2004-06-01|56250
3522|8|2004-06-02|54493
3523|8|2004-06-03|57218
3524|8|2004-06-04|53442
3525|8|2004-06-05|46523
3526|8|2004-06-06|50680
3527|8|2004-06-07|51869
3528|8|2004-06-08|54403
3529|8|2004-06-09|50911
3530|8|2004-06-10|57000
3531|8|2004-06-11|49784
3532|8|2004-06-12|43787
3533|8|2004-06-13|50924
3534|8|2004-06-14|52598
3535|8|2004-06-15|54310
3536|8|2004-06-16|54342
3537|8|2004-06-17|59745
3538|8|2004-06-18|50968
3539|8|2004-06-19|43545
3540|8|2004-06-20|49917
3541|8|2004-06-21|41589
3542|8|2004-06-22|53491
3543|8|2004-06-23|55450
3544|8|2004-06-24|58862
3545|8|2004-06-25|51621
3546|8|2004-06-26|46253
3547|8|2004-06-27|52322
3548|8|2004-06-28|53336
3549|8|2004-06-29|54831
3550|8|2004-06-30|56690
3551|8|2004-07-01|61425
3552|8|2004-07-02|53151
3553|8|2004-07-03|43325
3554|8|2004-07-04|51699
3555|8|2004-07-05|51674
3556|8|2004-07-06|53818
3557|8|2004-07-07|53741
3558|8|2004-07-08|56430
3559|8|2004-07-09|46823
3560|8|2004-07-10|42940
3561|8|2004-07-11|49589
3562|8|2004-07-12|50439
3563|8|2004-07-13|51877
3564|8|2004-07-14|52753
3565|8|2004-07-15|54245
3566|8|2004-07-16|45740
3567|8|2004-07-17|42136
3568|8|2004-07-18|48398
3569|8|2004-07-19|47796
3570|8|2004-07-20|49959
3571|8|2004-07-21|50415
3572|8|2004-07-22|53684
3573|8|2004-07-23|44191
3574|8|2004-07-24|42067
3575|8|2004-07-25|48235
3576|8|2004-07-26|48982
3577|8|2004-07-27|51247
3578|8|2004-07-28|51830
3579|8|2004-07-29|55096
3580|8|2004-07-30|44711
3581|8|2004-07-31|39497
3582|8|2004-08-01|51065
3583|8|2004-08-02|50718
3584|8|2004-08-03|53235
3585|8|2004-08-04|54790
3586|8|2004-08-05|61374
3587|8|2004-08-06|52501
3588|8|2004-08-07|45659
3589|8|2004-08-08|52884
3590|8|2004-08-09|54077
3591|8|2004-08-10|56685
3592|8|2004-08-11|57543
3593|8|2004-08-12|60820
3594|8|2004-08-13|52593
3595|8|2004-08-14|48115
3596|8|2004-08-15|54405
3597|8|2004-08-16|55607
3598|8|2004-08-17|57726
3599|8|2004-08-18|57992
3600|8|2004-08-19|61795
3601|8|2004-08-20|52971
3602|8|2004-08-21|48924
3603|8|2004-08-22|54881
3604|8|2004-08-23|55358
3605|8|2004-08-24|58280
3606|8|2004-08-25|59038
3607|8|2004-08-26|63151
3608|8|2004-08-27|54260
3609|8|2004-08-28|49217
3610|8|2004-08-29|54800
3611|8|2004-08-30|56476
3612|8|2004-08-31|58601
3613|8|2004-09-01|59095
3614|8|2004-09-02|63641
3615|8|2004-09-03|57185
3616|8|2004-09-04|53853
3617|8|2004-09-05|56161
3618|8|2004-09-06|56406
3619|8|2004-09-07|58914
3620|8|2004-09-08|59166
3621|8|2004-09-09|62264
3622|8|2004-09-10|53637
3623|8|2004-09-11|47680
3624|8|2004-09-12|55528
3625|8|2004-09-13|55971
3626|8|2004-09-14|58048
3627|8|2004-09-15|59001
3628|8|2004-09-16|63434
3629|8|2004-09-17|54828
3630|8|2004-09-18|47428
3631|8|2004-09-19|54734
3632|8|2004-09-20|55717
3633|8|2004-09-21|58333
3634|8|2004-09-22|58640
3635|8|2004-09-23|63306
3636|8|2004-09-24|54916
3637|8|2004-09-25|47739
3638|8|2004-09-26|54797
3639|8|2004-09-27|55531
3640|8|2004-09-28|56783
3641|8|2004-09-29|58031
3642|8|2004-09-30|61966
3643|8|2004-10-01|53087
3644|8|2004-10-02|46665
3645|8|2004-10-03|54164
3646|8|2004-10-04|55544
3647|8|2004-10-05|56416
3648|8|2004-10-06|57512
3649|8|2004-10-07|60297
3650|8|2004-10-08|51387
3651|8|2004-10-09|44431
3652|8|2004-10-10|55150
3653|8|2004-10-11|57258
3654|8|2004-10-12|58947
3655|8|2004-10-13|59900
3656|8|2004-10-14|63038
3657|8|2004-10-15|53331
3658|8|2004-10-16|45614
3659|8|2004-10-17|55211
3660|8|2004-10-18|55696
3661|8|2004-10-19|58130
3662|8|2004-10-20|58668
3663|8|2004-10-21|62002
3664|8|2004-10-22|52546
3665|8|2004-10-23|46925
3666|8|2004-10-24|55671
3667|8|2004-10-25|56790
3668|8|2004-10-26|59951
3669|8|2004-10-27|60895
3670|8|2004-10-28|64744
3671|8|2004-10-29|54940
3672|8|2004-10-30|48081
3673|8|2004-10-31|57491
3674|8|2004-11-01|55690
3675|8|2004-11-02|58303
3676|8|2004-11-03|58578
3677|8|2004-11-04|61509
3678|8|2004-11-05|51586
3679|8|2004-11-06|44583
3680|8|2004-11-07|54899
3681|8|2004-11-08|55169
3682|8|2004-11-09|57616
3683|8|2004-11-10|58213
3684|8|2004-11-11|61603
3685|8|2004-11-12|49264
3686|8|2004-11-13|45528
3687|8|2004-11-14|55403
3688|8|2004-11-15|55829
3689|8|2004-11-16|57823
3690|8|2004-11-17|59616
3691|8|2004-11-18|61515
3692|8|2004-11-19|49405
3693|8|2004-11-20|43957
3694|8|2004-11-21|55081
3695|8|2004-11-22|55705
3696|8|2004-11-23|57755
3697|8|2004-11-24|60263
3698|8|2004-11-25|63898
3699|8|2004-11-26|53933
3700|8|2004-11-27|44975
3701|8|2004-11-28|55119
3702|8|2004-11-29|56333
3703|8|2004-11-30|58392
3704|8|2004-12-01|59358
3705|8|2004-12-02|62956
3706|8|2004-12-03|51789
3707|8|2004-12-04|45988
3708|8|2004-12-05|55262
3709|8|2004-12-06|57394
3710|8|2004-12-07|59834
3711|8|2004-12-08|59763
3712|8|2004-12-09|62534
3713|8|2004-12-10|51010
3714|8|2004-12-11|44873
3715|8|2004-12-12|55529
3716|8|2004-12-13|56852
3717|8|2004-12-14|59437
3718|8|2004-12-15|60477
3719|8|2004-12-16|63120
3720|8|2004-12-17|50792
3721|8|2004-12-18|41132
3722|8|2004-12-19|53832
3723|8|2004-12-20|56517
3724|8|2004-12-21|58426
3725|8|2004-12-22|57262
3726|8|2004-12-23|46634
3727|8|2004-12-24|47238
3728|8|2004-12-25|46906
3729|8|2004-12-26|46904
3730|8|2004-12-27|46359
3731|8|2004-12-28|47528
3732|8|2004-12-29|48405
3733|8|2004-12-30|40070
3734|8|2004-12-31|32208
3735|8|2005-01-01|40444
3736|8|2005-01-02|45766
3737|8|2005-01-03|47430
3738|8|2005-01-04|50625
3739|8|2005-01-05|51527
3740|8|2005-01-06|55123
3741|8|2005-01-07|48619
3742|8|2005-01-08|40365
3743|8|2005-01-09|51155
3744|8|2005-01-10|52491
3745|8|2005-01-11|54452
3746|8|2005-01-12|55233
3747|8|2005-01-13|59637
3748|8|2005-01-14|48206
3749|8|2005-01-15|40767
3750|8|2005-01-16|53256
3751|8|2005-01-17|53601
3752|8|2005-01-18|53785
3753|8|2005-01-19|55344
3754|8|2005-01-20|59604
3755|8|2005-01-21|47919
3756|8|2005-01-22|38586
3757|8|2005-01-23|46886
3758|8|2005-01-24|50020
3759|8|2005-01-25|53633
3760|8|2005-01-26|54980
3761|8|2005-01-27|58884
3762|8|2005-01-28|49971
3763|8|2005-01-29|38576
3764|8|2005-01-30|51012
3765|8|2005-01-31|49479
3766|8|2005-02-01|51378
3767|8|2005-02-02|53635
3768|8|2005-02-03|59281
3769|8|2005-02-04|54406
3770|8|2005-02-05|39242
3771|8|2005-02-06|50186
3772|8|2005-02-07|51464
3773|8|2005-02-08|53065
3774|8|2005-02-09|54188
3775|8|2005-02-10|58411
3776|8|2005-02-11|51575
3777|8|2005-02-12|36757
3778|8|2005-02-13|48933
3779|8|2005-02-14|48799
3780|8|2005-02-15|51128
3781|8|2005-02-16|54254
3782|8|2005-02-17|57842
3783|8|2005-02-18|47667
3784|8|2005-02-19|39017
3785|8|2005-02-20|50403
3786|8|2005-02-21|51131
3787|8|2005-02-22|53063
3788|8|2005-02-23|55714
3789|8|2005-02-24|60437
3790|8|2005-02-25|52794
3791|8|2005-02-26|39321
3792|8|2005-02-27|52525
3793|8|2005-02-28|54151
3794|8|2005-03-01|55617
3795|8|2005-03-02|57426
3796|8|2005-03-03|60776
3797|8|2005-03-04|52296
3798|8|2005-03-05|40697
3799|8|2005-03-06|53198
3800|8|2005-03-07|52731
3801|8|2005-03-08|56410
3802|8|2005-03-09|58555
3803|8|2005-03-10|62628
3804|8|2005-03-11|54391
3805|8|2005-03-12|44746
3806|8|2005-03-13|54729
3807|8|2005-03-14|56197
3808|8|2005-03-15|59748
3809|8|2005-03-16|59033
3810|8|2005-03-17|67217
3811|8|2005-03-18|59766
3812|8|2005-03-19|47065
3813|8|2005-03-20|57127
3814|8|2005-03-21|58983
3815|8|2005-03-22|62834
3816|8|2005-03-23|64551
3817|8|2005-03-24|42656
3818|8|2005-03-25|49286
3819|8|2005-03-26|44131
3820|8|2005-03-27|45083
3821|8|2005-03-28|58456
3822|8|2005-03-29|61070
3823|8|2005-03-30|60853
3824|8|2005-03-31|64298
3825|8|2005-04-01|55878
3826|8|2005-04-02|47460
3827|8|2005-04-03|57942
3828|8|2005-04-04|58375
3829|8|2005-04-05|60852
3830|8|2005-04-06|61014
3831|8|2005-04-07|63646
3832|8|2005-04-08|52012
3833|8|2005-04-09|45830
3834|8|2005-04-10|56021
3835|8|2005-04-11|56969
3836|8|2005-04-12|58469
3837|8|2005-04-13|59786
3838|8|2005-04-14|62429
3839|8|2005-04-15|50202
3840|8|2005-04-16|42755
3841|8|2005-04-17|55838
3842|8|2005-04-18|57160
3843|8|2005-04-19|59086
3844|8|2005-04-20|60119
3845|8|2005-04-21|63005
3846|8|2005-04-22|51802
3847|8|2005-04-23|45021
3848|8|2005-04-24|56301
3849|8|2005-04-25|58258
3850|8|2005-04-26|60550
3851|8|2005-04-27|61124
3852|8|2005-04-28|65356
3853|8|2005-04-29|53420
3854|8|2005-04-30|47495
3855|8|2005-05-01|56882
3856|8|2005-05-02|58543
3857|8|2005-05-03|64769
3858|8|2005-05-04|41225
3859|8|2005-05-05|55226
3860|8|2005-05-06|48999
3861|8|2005-05-07|50814
3862|8|2005-05-08|56527
3863|8|2005-05-09|57904
3864|8|2005-05-10|60241
3865|8|2005-05-11|60126
3866|8|2005-05-12|64442
3867|8|2005-05-13|49831
3868|8|2005-05-14|43371
3869|8|2005-05-15|43248
3870|8|2005-05-16|59184
3871|8|2005-05-17|61003
3872|8|2005-05-18|61422
3873|8|2005-05-19|64697
3874|8|2005-05-20|52946
3875|8|2005-05-21|45144
3876|8|2005-05-22|57860
3877|8|2005-05-23|59282
3878|8|2005-05-24|63487
3879|8|2005-05-25|58372
3880|8|2005-05-26|64656
3881|8|2005-05-27|54188
3882|8|2005-05-28|50081
3883|8|2005-05-29|57796
3884|8|2005-05-30|58745
3885|8|2005-05-31|60113
3886|8|2005-06-01|60926
3887|8|2005-06-02|64000
3888|8|2005-06-03|52691
3889|8|2005-06-04|48157
3890|8|2005-06-05|56751
3891|8|2005-06-06|58669
3892|8|2005-06-07|60978
3893|8|2005-06-08|61507
3894|8|2005-06-09|65235
3895|8|2005-06-10|53658
3896|8|2005-06-11|49444
3897|8|2005-06-12|57368
3898|8|2005-06-13|58447
3899|8|2005-06-14|61439
3900|8|2005-06-15|62630
3901|8|2005-06-16|65922
3902|8|2005-06-17|54596
3903|8|2005-06-18|49756
3904|8|2005-06-19|57596
3905|8|2005-06-20|57872
3906|8|2005-06-21|62807
3907|8|2005-06-22|62452
3908|8|2005-06-23|65753
3909|8|2005-06-24|53747
3910|8|2005-06-25|47810
3911|8|2005-06-26|58662
3912|8|2005-06-27|58126
3913|8|2005-06-28|61056
3914|8|2005-06-29|63242
3915|8|2005-06-30|67704
3916|8|2005-07-01|55616
3917|8|2005-07-02|48557
3918|8|2005-07-03|56990
3919|8|2005-07-04|58561
3920|8|2005-07-05|59627
3921|8|2005-07-06|60457
3922|8|2005-07-07|63049
3923|8|2005-07-08|51273
3924|8|2005-07-09|46758
3925|8|2005-07-10|56448
3926|8|2005-07-11|56146
3927|8|2005-07-12|58086
3928|8|2005-07-13|58607
3929|8|2005-07-14|61015
3930|8|2005-07-15|49501
3931|8|2005-07-16|45005
3932|8|2005-07-17|56234
3933|8|2005-07-18|53022
3934|8|2005-07-19|54590
3935|8|2005-07-20|55634
3936|8|2005-07-21|58434
3937|8|2005-07-22|48200
3938|8|2005-07-23|42404
3939|8|2005-07-24|51928
3940|8|2005-07-25|52911
3941|8|2005-07-26|53788
3942|8|2005-07-27|53846
3943|8|2005-07-28|58068
3944|8|2005-07-29|49601
3945|8|2005-07-30|41157
3946|8|2005-07-31|36905
3947|8|2005-08-01|55410
3948|8|2005-08-02|55301
3949|8|2005-08-03|57081
3950|8|2005-08-04|59634
3951|8|2005-08-05|50123
3952|8|2005-08-06|45143
3953|8|2005-08-07|55481
3954|8|2005-08-08|56967
3955|8|2005-08-09|59562
3956|8|2005-08-10|60320
3957|8|2005-08-11|64990
3958|8|2005-08-12|57793
3959|8|2005-08-13|47121
3960|8|2005-08-14|57806
3961|8|2005-08-15|58201
3962|8|2005-08-16|60544
3963|8|2005-08-17|61081
3964|8|2005-08-18|65406
3965|8|2005-08-19|55799
3966|8|2005-08-20|47776
3967|8|2005-08-21|56902
3968|8|2005-08-22|59329
3969|8|2005-08-23|60968
3970|8|2005-08-24|63413
3971|8|2005-08-25|68765
3972|8|2005-08-26|60599
3973|8|2005-08-27|51567
3974|8|2005-08-28|58661
3975|8|2005-08-29|58864
3976|8|2005-08-30|60307
3977|8|2005-08-31|61444
3978|8|2005-09-01|64168
3979|8|2005-09-02|57018
3980|8|2005-09-03|49560
3981|8|2005-09-04|57686
3982|8|2005-09-05|57740
3983|8|2005-09-06|60033
3984|8|2005-09-07|61202
3985|8|2005-09-08|64772
3986|8|2005-09-09|54765
3987|8|2005-09-10|47833
3988|8|2005-09-11|57000
3989|8|2005-09-12|57550
3990|8|2005-09-13|58701
3991|8|2005-09-14|60367
3992|8|2005-09-15|65045
3993|8|2005-09-16|54346
3994|8|2005-09-17|45714
3995|8|2005-09-18|56057
3996|8|2005-09-19|57572
3997|8|2005-09-20|60075
3998|8|2005-09-21|58935
3999|8|2005-09-22|66689
4000|8|2005-09-23|58921
4001|8|2005-09-24|48970
4002|8|2005-09-25|57060
4003|8|2005-09-26|58269
4004|8|2005-09-27|62172
4005|8|2005-09-28|61706
4006|8|2005-09-29|66535
4007|8|2005-09-30|57077
4008|8|2005-10-01|46564
4009|8|2005-10-02|56687
4010|8|2005-10-03|56005
4011|8|2005-10-04|57448
4012|8|2005-10-05|58500
4013|8|2005-10-06|61003
4014|8|2005-10-07|49944
4015|8|2005-10-08|47301
4016|8|2005-10-09|55052
4017|8|2005-10-10|56248
4018|8|2005-10-11|57212
4019|8|2005-10-12|58354
4020|8|2005-10-13|61711
4021|8|2005-10-14|52018
4022|8|2005-10-15|46543
4023|8|2005-10-16|56723
4024|8|2005-10-17|57970
4025|8|2005-10-18|59583
4026|8|2005-10-19|61946
4027|8|2005-10-20|64345
4028|8|2005-10-21|52493
4029|8|2005-10-22|44922
4030|8|2005-10-23|56767
4031|8|2005-10-24|58752
4032|8|2005-10-25|61247
4033|8|2005-10-26|62835
4034|8|2005-10-27|66630
4035|8|2005-10-28|55843
4036|8|2005-10-29|48876
4037|8|2005-10-30|58825
4038|8|2005-10-31|59460
4039|8|2005-11-01|58366
4040|8|2005-11-02|61905
4041|8|2005-11-03|63738
4042|8|2005-11-04|54169
4043|8|2005-11-05|48762
4044|8|2005-11-06|56901
4045|8|2005-11-07|57085
4046|8|2005-11-08|59024
4047|8|2005-11-09|60163
4048|8|2005-11-10|64159
4049|8|2005-11-11|51447
4050|8|2005-11-12|48040
4051|8|2005-11-13|56480
4052|8|2005-11-14|58087
4053|8|2005-11-15|57094
4054|9|2003-11-01|92051
4055|9|2003-11-02|100795
4056|9|2003-11-03|102352
4057|9|2003-11-04|106569
4058|9|2003-11-05|106284
4059|9|2003-11-06|113111
4060|9|2003-11-07|96806
4061|9|2003-11-08|86811
4062|9|2003-11-09|99194
4063|9|2003-11-10|102253
4064|9|2003-11-11|105707
4065|9|2003-11-12|107011
4066|9|2003-11-13|113588
4067|9|2003-11-14|97066
4068|9|2003-11-15|83848
4069|9|2003-11-16|99770
4070|9|2003-11-17|102281
4071|9|2003-11-18|104951
4072|9|2003-11-19|108397
4073|9|2003-11-20|115567
4074|9|2003-11-21|99758
4075|9|2003-11-22|88487
4076|9|2003-11-23|102773
4077|9|2003-11-24|107040
4078|9|2003-11-25|108092
4079|9|2003-11-26|109490
4080|9|2003-11-27|115048
4081|9|2003-11-28|101161
4082|9|2003-11-29|90733
4083|9|2003-11-30|101716
4084|9|2003-12-01|102497
4085|9|2003-12-02|108085
4086|9|2003-12-03|108811
4087|9|2003-12-04|113805
4088|9|2003-12-05|94656
4089|9|2003-12-06|85336
4090|9|2003-12-07|104140
4091|9|2003-12-08|105500
4092|9|2003-12-09|106046
4093|9|2003-12-10|111200
4094|9|2003-12-11|114801
4095|9|2003-12-12|97659
4096|9|2003-12-13|85532
4097|9|2003-12-14|102585
4098|9|2003-12-15|103496
4099|9|2003-12-16|110116
4100|9|2003-12-17|110804
4101|9|2003-12-18|115991
4102|9|2003-12-19|98807
4103|9|2003-12-20|78903
4104|9|2003-12-21|95771
4105|9|2003-12-22|94262
4106|9|2003-12-23|85453
4107|9|2003-12-24|79812
4108|9|2003-12-25|79697
4109|9|2003-12-26|88279
4110|9|2003-12-27|73671
4111|9|2003-12-28|85261
4112|9|2003-12-29|84747
4113|9|2003-12-30|69097
4114|9|2003-12-31|53098
4115|9|2004-01-01|62895
4116|9|2004-01-02|86079
4117|9|2004-01-03|70426
4118|9|2004-01-04|85305
4119|9|2004-01-05|88929
4120|9|2004-01-06|93399
4121|9|2004-01-07|94986
4122|9|2004-01-08|103527
4123|9|2004-01-09|89082
4124|9|2004-01-10|74378
4125|9|2004-01-11|93447
4126|9|2004-01-12|96083
4127|9|2004-01-13|101949
4128|9|2004-01-14|101859
4129|9|2004-01-15|107845
4130|9|2004-01-16|88817
4131|9|2004-01-17|75774
4132|9|2004-01-18|97604
4133|9|2004-01-19|94226
4134|9|2004-01-20|102939
4135|9|2004-01-21|105527
4136|9|2004-01-22|113448
4137|9|2004-01-23|95411
4138|9|2004-01-24|76837
4139|9|2004-01-25|91946
4140|9|2004-01-26|85353
4141|9|2004-01-27|91359
4142|9|2004-01-28|86544
4143|9|2004-01-29|105640
4144|9|2004-01-30|92171
4145|9|2004-01-31|80610
4146|9|2004-02-01|94744
4147|9|2004-02-02|96471
4148|9|2004-02-03|100312
4149|9|2004-02-04|101446
4150|9|2004-02-05|110229
4151|9|2004-02-06|93996
4152|9|2004-02-07|71021
4153|9|2004-02-08|93971
4154|9|2004-02-09|97976
4155|9|2004-02-10|97897
4156|9|2004-02-11|102504
4157|9|2004-02-12|109063
4158|9|2004-02-13|94801
4159|9|2004-02-14|80870
4160|9|2004-02-15|97986
4161|9|2004-02-16|102483
4162|9|2004-02-17|102183
4163|9|2004-02-18|106061
4164|9|2004-02-19|115648
4165|9|2004-02-20|102771
4166|9|2004-02-21|84360
4167|9|2004-02-22|88331
4168|9|2004-02-23|94749
4169|9|2004-02-24|104769
4170|9|2004-02-25|103626
4171|9|2004-02-26|115352
4172|9|2004-02-27|106147
4173|9|2004-02-28|87204
4174|9|2004-02-29|101010
4175|9|2004-03-01|99848
4176|9|2004-03-02|106266
4177|9|2004-03-03|108204
4178|9|2004-03-04|114861
4179|9|2004-03-05|107211
4180|9|2004-03-06|88627
4181|9|2004-03-07|101613
4182|9|2004-03-08|104557
4183|9|2004-03-09|106943
4184|9|2004-03-10|107516
4185|9|2004-03-11|118280
4186|9|2004-03-12|104538
4187|9|2004-03-13|87602
4188|9|2004-03-14|100617
4189|9|2004-03-15|104013
4190|9|2004-03-16|109856
4191|9|2004-03-17|108294
4192|9|2004-03-18|115030
4193|9|2004-03-19|103035
4194|9|2004-03-20|88306
4195|9|2004-03-21|101895
4196|9|2004-03-22|104498
4197|9|2004-03-23|106992
4198|9|2004-03-24|110311
4199|9|2004-03-25|119509
4200|9|2004-03-26|107610
4201|9|2004-03-27|93377
4202|9|2004-03-28|106440
4203|9|2004-03-29|107497
4204|9|2004-03-30|112579
4205|9|2004-03-31|112039
4206|9|2004-04-01|118536
4207|9|2004-04-02|106769
4208|9|2004-04-03|90149
4209|9|2004-04-04|107382
4210|9|2004-04-05|109815
4211|9|2004-04-06|115853
4212|9|2004-04-07|118665
4213|9|2004-04-08|81981
